'p1','p2','p3'
0.0120988715573326,0.438,0.5499011284426674
0.012,0.4375432332369549,0.5504567667630451
0.011886105158000735,0.437,0.5511138948419994
0.01167813471167064,0.436,0.5523218652883293
0.01147191413034971,0.435,0.5535280858696503
0.011267439988445198,0.434,0.5547325600115549
0.011064708898050456,0.433,0.5559352911019495
0.011,0.4326781926001973,0.5563218073998026
0.01086811965164907,0.432,0.5571318803483509
0.010675293776180643,0.431,0.5583247062238195
0.01048413667110218,0.43,0.5595158633288979
0.010294645350738896,0.429,0.5607053546492611
0.01010681686361947,0.428,0.5618931831363805
0.01,0.4274263867923586,0.5625736132076413
0.00992335855646926,0.427,0.5630766414435306
0.009745143395555765,0.426,0.5642548566044443
0.009568518145683748,0.425,0.5654314818543162
0.009393480227316089,0.424,0.566606519772684
0.009220027091975171,0.423,0.5677799729080248
0.00904815622209136,0.422,0.5689518437779086
0.009,0.421717331344603,0.569282668655397
0.008882308838782476,0.421,0.5701176911612176
0.008719727240568185,0.42,0.5712802727594319
0.008558656088956295,0.419,0.5724413439110436
0.00839909320829221,0.418,0.5736009067917078
0.008241036451007176,0.417,0.5747589635489929
0.008084483697497874,0.416,0.575915516302502
0.008,0.415455260694693,0.5765447393053069
0.007932195175560612,0.415,0.5770678048244393
0.007784649987101906,0.414,0.5782153500128981
0.00763853738014965,0.413,0.5793614626198504
0.007493855550156567,0.412,0.5805061444498434
0.007350602717990631,0.411,0.5816493972820094
0.007208777129842294,0.41,0.5827912228701577
0.007068377057133478,0.409,0.5839316229428666
0.007,0.40850812609319404,0.5844918739068059
0.00693241012698012,0.408,0.58506758987302
0.006800714696142903,0.407,0.5861992853038571
0.006670373167873505,0.406,0.5873296268321264
0.00654138410237407,0.405,0.5884586158976259
0.006413746082776248,0.404,0.5895862539172237
0.006287457715073805,0.403,0.5907125422849262
0.0061625176280570544,0.402,0.5918374823719429
0.006038924473248995,0.401,0.592961075526751
0.006,0.40068170014918825,0.5933182998508117
0.005920607066827417,0.4,0.5940793929331726
0.005805401852687061,0.399,0.5951945981473129
0.005691470861292717,0.398,0.5963085291387072
0.005578813007507687,0.397,0.5974211869924922
0.005467427226842019,0.396,0.598532572773158
0.005357312475409065,0.395,0.5996426875245909
0.005248467729883627,0.394,0.6007515322701164
0.005140891987461552,0.393,0.6018591080125384
0.0050345842658207065,0.392,0.6029654157341793
0.005,0.3916708552725419,0.603329144727458
0.004933303919869422,0.391,0.6040666960801305
0.0048350637445158965,0.39,0.6051649362554841
0.004738016357774842,0.389,0.6062619836422252
0.004642161016146138,0.388,0.6073578389838539
0.004547496994699631,0.387,0.6084525030053004
0.004454023587053901,0.386,0.6095459764129461
0.004361740105356324,0.385,0.6106382598946437
0.004270645880264282,0.384,0.6117293541197357
0.004180740260927913,0.383,0.612819259739072
0.004092022614974121,0.382,0.6139079773850259
0.004004492328491866,0.381,0.6149955076715081
0.004,0.38094799243219135,0.6150520075678086
0.00392325523501841,0.38,0.6160767447649815
0.0038434063389372426,0.379,0.6171565936610628
0.0037646648466479063,0.378,0.618235335153352
0.003687030357524385,0.377,0.6193129696424756
0.003610502487619467,0.376,0.6203894975123805
0.003535080869664722,0.375,0.6214649191303353
0.003460765153072022,0.374,0.622539234846928
0.003387555003936029,0.373,0.6236124449960639
0.003315450105037946,0.372,0.624684549894962
0.003244450155850541,0.371,0.6257555498441495
0.00317455487254432,0.37,0.6268254451274556
0.003105763987994999,0.369,0.627894236012005
0.0030380772517921736,0.368,0.6289619227482078
0.003,0.36742821701385137,0.6295717829861487
0.0029736869942738457,0.367,0.6300263130057262
0.002913241697204558,0.366,0.6310867583027955
0.002853811422432752,0.365,0.6321461885775672
0.0027953961056879405,0.364,0.6332046038943121
0.002737995697670196,0.363,0.6342620043023298
0.0026816101640706825,0.362,0.6353183898359294
0.002626239485593644,0.361,0.6363737605144064
0.0025718836579792176,0.36,0.6374281163420208
0.0025185426920276747,0.359,0.6384814573079723
0.002466216613624518,0.358,0.6395337833863755
0.002414905463767038,0.357,0.640585094536233
0.0023646092985917435,0.356,0.6416353907014083
0.002315328189403219,0.355,0.6426846718105969
0.0022670622227038877,0.354,0.6437329377772961
0.002219811500225268,0.353,0.6447801884997747
0.0021735761389600986,0.352,0.6458264238610399
0.002128356271196003,0.351,0.646871643728804
0.0020841520445500222,0.35,0.64791584795545
0.0020409636220046004,0.349,0.6489590363779955
0.002,0.3480286733019996,0.6499713266980004
0.0019989182383329494,0.348,0.650001081761667
0.001962086435501745,0.347,0.6510379135644982
0.001926161560708928,0.346,0.6520738384392911
0.0018911439235072087,0.345,0.6531088560764928
0.0018570338469336154,0.344,0.6541429661530664
0.0018238316675536345,0.343,0.6551761683324464
0.0017915377355067002,0.342,0.6562084622644933
0.0017601524145527164,0.341,0.6572398475854473
0.0017296760821196272,0.34,0.6582703239178804
0.0017001091293524606,0.339,0.6592998908706476
0.0016714519611630795,0.338,0.660328548038837
0.0016437049962815969,0.337,0.6613562950037184
0.0016168686673085546,0.336,0.6623831313326913
0.001590943420768667,0.335,0.6634090565792312
0.0015659297171654657,0.334,0.6644340702828344
0.0015418280310374407,0.333,0.6654581719689625
0.0015186388510152592,0.332,0.6664813611489848
0.0014963626798802881,0.331,0.6675036373201197
0.0014750000346244055,0.33,0.6685249999653755
0.0014545514465110403,0.329,0.6695454485534889
0.0014350174611376092,0.328,0.6705649825388624
0.0014163986384991476,0.327,0.6715836013615009
0.001398695553053358,0.326,0.6726013044469465
0.00138190879378694,0.325,0.6736180912062131
0.0013660389642833918,0.324,0.6746339610357166
0.0013510866827919185,0.323,0.6756489133172081
0.0013370525822981698,0.322,0.6766629474177017
0.001323937310595888,0.321,0.6776760626894041
0.001311741530360444,0.32,0.6786882584696396
0.0013004659192233647,0.319,0.6796995340807765
0.0012901111698487991,0.318,0.6807098888301513
0.001280677990010986,0.317,0.6817193220099891
0.0012721671026736264,0.316,0.6827278328973263
0.001264579246070464,0.315,0.6837354207539295
0.0012579151737876547,0.314,0.6847420848262122
0.0012521756548474288,0.313,0.6857478243451525
0.0012473614737936174,0.312,0.6867526385262064
0.0012434734307784907,0.311,0.6877565265692216
0.0012405123416514552,0.31,0.6887594876583485
0.0012384790380491869,0.309,0.6897615209619508
0.001237374367487645,0.308,0.6907626256325123
0.0012371991934555016,0.307,0.6917628008065444
0.0012379543955096024,0.306,0.6927620456044905
0.0012396408693717352,0.305,0.6937603591306283
0.001242259527027715,0.304,0.6947577404729723
0.0012458112968275993,0.303,0.6957541887031724
0.0012502971235883742,0.302,0.6967497028764116
0.0012557179686977877,0.301,0.6977442820313022
0.0012620748102207609,0.3,0.6987379251897792
0.0012693686430069531,0.299,0.6997306313569931
0.0012776004788008885,0.298,0.7007223995211991
0.0012867713463535291,0.297,0.7017132286536465
0.0012968822915361763,0.296,0.7027031177084639
0.0013079343774560475,0.295,0.703692065622544
0.00131992868457421,0.294,0.7046800713154258
0.0013328663108252495,0.293,0.7056671336891747
0.0013467483717393102,0.292,0.7066532516282606
0.001361576000566037,0.291,0.707638423999434
0.0013773503484008226,0.29,0.7086226496515993
0.0013940725843131288,0.289,0.709605927415687
0.0014117438954771586,0.288,0.7105882561045229
0.001430365487304579,0.287,0.7115696345126954
0.0014499385835798125,0.286,0.7125500614164202
0.0014704644265973888,0.285,0.7135295355734026
0.0014919442773018545,0.284,0.7145080557226982
0.0015143794154299508,0.283,0.7154856205845701
0.0015377711396553297,0.282,0.7164622288603446
0.0015621207677357224,0.281,0.7174378792322642
0.0015874296366625647,0.28,0.7184125703633374
0.0016136991028133018,0.279,0.7193863008971867
0.0016409305421062356,0.278,0.7203590694578937
