'p1','p2','p3'
0.104,0.8320082008920318,0.06399179910796826
0.10401738173071268,0.832,0.06398261826928742
0.105,0.8315362251692716,0.0634637748307284
0.106,0.8310611445131838,0.06293885548681621
0.10612737854389359,0.831,0.06287262145610639
0.107,0.830580974086167,0.06241902591383297
0.108,0.8300975682560693,0.06190243174393073
0.10819989487791172,0.83,0.061800105122088334
0.109,0.8296093325549461,0.06139066744505395
0.11,0.8291178081757355,0.060882191824264464
0.11023749578132586,0.829,0.06076250421867413
0.111,0.8286216318406778,0.06037836815932218
0.112,0.8281221917539867,0.0598778082460133
0.1122425098726876,0.828,0.05975749012731246
0.113,0.8276181948782875,0.05938180512171254
0.114,0.827111038501472,0.05888896149852796
0.11421705791396677,0.827,0.058782942086033296
0.115,0.8265993368565664,0.05840066314343362
0.116,0.8260846605306791,0.057915339469320926
0.11616307735355712,0.826,0.05783692264644291
0.117,0.8255653657745549,0.05743463422544515
0.118,0.8250433631035539,0.056956636896446144
0.11808234349716679,0.825,0.056917656502833314
0.119,0.8245165829738654,0.056483417026134575
0.11997615455527295,0.824,0.05602384544472705
0.12,0.8239873765544605,0.05601262344553948
0.121,0.8234532836503059,0.0555467163496941
0.12184486984013779,0.823,0.05515513015986229
0.122,0.8229167418158084,0.055083258184191575
0.123,0.8223757573479922,0.054624242652007826
0.12369108575131381,0.822,0.054308914248686224
0.124,0.8218319790680918,0.0541680209319082
0.125,0.821284288439026,0.05371571156097399
0.12551611163012155,0.821,0.053483888369878496
0.126,0.8207333693373235,0.05326663066267645
0.127,0.8201791565917208,0.052820843408279194
0.12732116254858583,0.82,0.05267883745141422
0.128,0.8196211890835482,0.0523788109164518
0.129,0.8190606372303267,0.05193936276967326
0.12910736918625956,0.819,0.051892630813740515
0.13,0.8184957106503407,0.05150428934965934
0.1308741183125412,0.818,0.051125881687458796
0.131,0.8179285883535712,0.05107141164642881
0.132,0.817357202709363,0.05064279729063703
0.13262243196926665,0.817,0.050377568030733455
0.133,0.816783246584953,0.050216753415046944
0.134,0.8162059307028887,0.049794069297111276
0.1343546979696019,0.816,0.049645302030398186
0.135,0.8156252231789128,0.04937477682108715
0.136,0.8150421572872962,0.04895784271270376
0.13607179434903965,0.815,0.048928205650960344
0.137,0.8144547780928935,0.04854522190710653
0.13777159082604742,0.814,0.04822840917395266
0.138,0.8138653293526136,0.04813467064738641
0.139,0.8132721690352386,0.04772783096476141
0.13945673692419974,0.813,0.04754326307580037
0.14,0.8126761610417004,0.04732383895829961
0.141,0.8120776519125957,0.04692234808740425
0.14112892188742585,0.812,0.04687107811257407
0.142,0.8114751583424906,0.046524841657509364
0.14278611552839784,0.811,0.04621388447160213
0.143,0.8108706765856253,0.0461293234143747
0.144,0.8102625734099164,0.04573742659008362
0.14442992210933087,0.81,0.045570077890669136
0.145,0.8096517104419954,0.04534828955800463
0.146,0.8090386575944913,0.04496134240550864
0.14606265580861255,0.809,0.044937344191387396
0.147,0.8084214815312271,0.04457851846877292
0.14768088267877064,0.808,0.044319117321229284
0.148,0.807802393367737,0.04419760663226302
0.149,0.8071802386399002,0.043819761360099796
0.14928830964476408,0.807,0.04371169035523581
0.15,0.806554934397104,0.04344506560289596
0.15088484973549773,0.806,0.04311515026450219
0.151,0.8059277593730363,0.04307224062696369
0.152,0.805296773433081,0.04270322656691894
0.15246869816659733,0.805,0.04253130183340259
0.153,0.8046634753677147,0.04233652463228532
0.154,0.8040281581608653,0.041971841839134716
0.15404405497759688,0.804,0.041955945022403074
0.155,0.8033887972309385,0.041611202769061495
0.15560647262727237,0.803,0.04139352737272761
0.156,0.8027476343588292,0.04125236564117074
0.157,0.8021039719763279,0.04089602802367209
0.15716070831075435,0.802,0.040839291689245605
0.158,0.8014568328317289,0.04054316716827111
0.158704075642042,0.801,0.040295924357957924
0.159,0.8008079291082218,0.04019207089177812
0.16,0.8001561887273618,0.03984381127263814
0.16023858948650405,0.8,0.03976141051349591
0.161,0.799501391827763,0.03949860817223694
0.1617637642709153,0.799,0.039236235729084634
0.162,0.7988448664041167,0.039155133595883296
0.163,0.7981853146774782,0.03881468532252175
0.16327985404870904,0.798,0.03872014595129092
0.164,0.7975229758299459,0.03847702417005405
0.16478763024574436,0.797,0.03821236975425557
0.165,0.7968589432872476,0.038141056712752364
0.166,0.7961918470988373,0.037808152901162684
0.16628650394866937,0.796,0.037713496051330564
0.167,0.7955220776761466,0.037477922323853385
0.16777761777805916,0.795,0.03722238222194074
0.168,0.7948506482382579,0.037149351761742055
0.169,0.7941762754970905,0.036823724502909494
0.16926040402457196,0.794,0.036739595975427974
0.17,0.7934991826358061,0.03650081736419386
0.17073553931383312,0.793,0.036264460686166844
0.171,0.7928204623626055,0.036179537637394454
