"X","F"
-1.0,3.0
0.8999999999999999,2.4299999999999997
-0.8099999999999998,1.968299999999999
0.7289999999999999,1.5943229999999995
-0.6560999999999997,1.2914016299999989
0.5904899999999997,1.0460353202999992
-0.5314409999999996,0.8472886094429988
0.4782968999999997,0.6863037736488291
-0.43046720999999966,0.5559060566555514
0.3874204889999996,0.45028390589099637
-0.3486784400999995,0.3647299637717068
0.3138105960899994,0.29543127065508223
-0.28242953648099944,0.2392993292306166
0.2541865828328995,0.19383245667679944
-0.22876792454960954,0.15700428990820753
0.2058911320946486,0.12717347482564811
-0.18530201888518372,0.10301051460877494
0.16677181699666532,0.08343851683310768
-0.1500946352969988,0.06758519863481723
0.1350851717672989,0.05474401089420194
-0.12157665459056899,0.044342648824303554
