"X","F"
-1.0,112.99556857980676
-0.9989994997498749,20.366018080637875
-0.9979989994997499,18.285579743515235
-0.9969984992496248,17.06819009362306
-0.9959979989994997,16.204152020581702
-0.9949974987493747,15.533731980843015
-0.9939969984992496,14.985780394566167
-0.9929964982491246,14.522343909103954
-0.9919959979989995,14.120767755180221
-0.9909954977488744,13.766439142109556
-0.9899949974987494,13.449380559003991
-0.9889944972486243,13.162475453451451
-0.9879939969984992,12.900469226361226
-0.9869934967483742,12.659371477265498
-0.9859929964982491,12.436080404805974
-0.984992496248124,12.228137104456497
-0.983991995997999,12.033559325300224
-0.9829914957478739,11.850725714290308
-0.9819909954977488,11.678293197433018
-0.9809904952476238,11.515136728550651
-0.9799899949974987,11.360304510627538
-0.9789894947473737,11.21298415371741
-0.9779889944972486,11.072476712819599
-0.9769884942471235,10.938176501575153
-0.9759879939969985,10.809555205302903
-0.9749874937468734,10.686149239299759
-0.9739869934967483,10.567549588030793
-0.9729864932466233,10.453393562968664
-0.9719859929964982,10.343358060102691
-0.9709854927463731,10.237154001142892
-0.9699849924962481,10.134521717486836
-0.968984492246123,10.035227091357823
-0.967983991995998,9.939058309797513
-0.966983491745873,9.845823118301086
-0.9659829914957478,9.755346484555627
-0.9649824912456229,9.66746860092103
-0.9639819909954978,9.582043168371952
-0.9629814907453726,9.498935915611156
-0.9619809904952477,9.418023315709936
-0.9609804902451226,9.339191469478717
-0.9599799899949975,9.262335130231772
-0.9589794897448725,9.187356848990461
-0.9579789894947474,9.11416622270589
-0.9569784892446224,9.042679230952144
-0.9559779889944973,8.972817648882943
-0.9549774887443722,8.904508526166037
-0.9539769884942472,8.837683723192114
-0.9529764882441221,8.772279497165949
-0.951975987993997,8.708236131777173
-0.950975487743872,8.645497605057777
-0.9499749874937469,8.584011290796692
-0.9489744872436218,8.523727689523314
-0.9479739869934968,8.464600185614312
-0.9469734867433717,8.406584827537614
-0.9459729864932466,8.34964012863801
-0.9449724862431216,8.293726886202565
-0.9439719859929965,8.23880801682928
-0.9429714857428715,8.184848406367168
-0.9419709854927464,8.131814772907214
-0.9409704852426213,8.079675541485205
-0.9399699849924963,8.02840072931531
-0.9389694847423712,7.977961840509883
-0.9379689844922461,7.928331769359742
-0.9369684842421211,7.879484711353137
-0.935967983991996,7.831396081201932
-0.9349674837418709,7.78404243722317
-0.9339669834917459,7.737401411493766
-0.9329664832416208,7.691451645257307
-0.9319659829914958,7.646172729116067
-0.9309654827413707,7.601545147589119
-0.9299649824912456,7.5575502276594095
-0.9289644822411206,7.514170090970446
-0.9279639819909955,7.471387609366156
-0.9269634817408704,7.429186363497257
-0.9259629814907454,7.3875506042438595
-0.9249624812406203,7.346465216727304
-0.9239619809904952,7.305915686705622
-0.9229614807403702,7.26588806916552
-0.9219609804902451,7.226368958940841
-0.92096048024012,7.187345463202694
-0.919959979989995,7.148805175679836
-0.9189594797398699,7.110736152480409
-0.9179589794897449,7.073126889397173
-0.9169584792396198,7.035966300588203
-0.9159579789894947,6.999243698534373
-0.9149574787393697,6.962948775182804
-0.9139569784892446,6.927071584193134
-0.9129564782391195,6.891602524210106
-0.9119559779889945,6.856532323092042
-0.9109554777388694,6.8218520230304485
-0.9099549774887443,6.787552966500969
-0.9089544772386193,6.7536267829905565
-0.9079539769884942,6.720065376450034
-0.9069534767383692,6.686860913424885
-0.9059529764882441,6.654005811820813
-0.904952476238119,6.621492730263776
-0.903951975987994,6.589314558017069
-0.9029514757378689,6.557464405420923
-0.9019509754877438,6.525935594822368
-0.9009504752376188,6.494721651965525
-0.8999499749874937,6.4638162978146285
