"X","F"
-1.0,12.199556857980676
-0.9989994997498749,2.9357013578386746
-0.9979989994997499,2.7267570739012985
-0.9969984992496248,2.604117658686968
-0.9959979989994997,2.51681340115772
-0.9949974987493747,2.448870946958739
-0.9939969984992496,2.393175338105941
-0.9929964982491246,2.3459312393346075
-0.9919959979989995,2.3048731737171217
-0.9909954977488744,2.2685398621849426
-0.9899949974987494,2.2359335536492733
-0.9889944972486243,2.206342592868907
-0.9879939969984992,2.179241519934772
-0.9869934967483742,2.154231294800087
-0.9859929964982491,2.1310017373290218
-0.984992496248124,2.109306957068961
-0.983991995997999,2.0889487289282216
-0.9829914957478739,2.069764917602117
-0.9819909954977488,2.0516212156912754
-0.9809904952476238,2.0344051185779266
-0.9799899949974987,2.0180214465605024
-0.9789894947473737,2.0023889606443777
-0.9779889944972486,1.9874377663294835
-0.9769884942471235,1.9731072949799264
-0.9759879939969985,1.959344715127589
-0.9749874937468734,1.946103668302162
-0.9739869934967483,1.9333432529501529
-0.9729864932466233,1.9210272002188273
-0.9719859929964982,1.9091231997071176
-0.9709854927463731,1.897602343586025
-0.9699849924962481,1.8864386649953067
-0.968984492246123,1.875608752157293
-0.967983991995998,1.8650914237761493
-0.966983491745873,1.8548674544013943
-0.9659829914957478,1.8449193408017357
-0.9649824912456229,1.8352311022131635
-0.9639819909954978,1.8257881087331431
-0.9629814907453726,1.8165769332319508
-0.9619809904952477,1.8075852230167166
-0.9609804902451226,1.798801588168482
-0.9599799899949975,1.7902155040186751
-0.9589794897448725,1.7818172256694313
-0.9579789894947474,1.7735977128158615
-0.9569784892446224,1.7655485634153745
-0.9559779889944973,1.7576619549833419
-0.9549774887443722,1.7499305924865387
-0.9539769884942472,1.742347661964034
-0.9529764882441221,1.7349067891363048
-0.951975987993997,1.7276020023723144
-0.950975487743872,1.7204276994752625
-0.9499749874937469,1.7133786178240413
-0.9489744872436218,1.706449807471591
-0.9479739869934968,1.6996366068555784
-0.9469734867433717,1.6929346208227958
-0.9459729864932466,1.6863397007077228
-0.9449724862431216,1.6798479262390658
-0.9439719859929965,1.6734555890766247
-0.9429714857428715,1.667159177805301
-0.9419709854927464,1.660955364234193
-0.9409704852426213,1.6548409908668797
-0.9399699849924963,1.6488130594247776
