"X","F"
-1.0,4.733185619326893
-0.9989994997498749,1.644566785779475
-0.9979989994997499,1.5742516909669328
-0.9969984992496248,1.5327048857287393
-0.9959979989994997,1.502936466385573
-0.9949974987493747,1.4796219814858294
-0.9939969984992496,1.4603897783681468
-0.9929964982491246,1.443974745277619
-0.9919959979989995,1.4296217232383737
-0.9909954977488744,1.4168436192275637
-0.9899949974987494,1.4053078495489242
-0.9889944972486243,1.3947771957887185
-0.9879939969984992,1.3850765046439235
-0.9869934967483742,1.3760727627656117
-0.9859929964982491,1.3676625767751733
-0.984992496248124,1.3597639831884032
-0.983991995997999,1.3523109069747399
-0.9829914957478739,1.3452493030326218
-0.9819909954977488,1.3385344022289245
-0.9809904952476238,1.3321287030243913
-0.9799899949974987,1.3260004788518334
-0.9789894947473737,1.320122650046375
-0.9779889944972486,1.314471918441327
-0.9769884942471235,1.3090280944913912
-0.9759879939969985,1.3037735677071955
-0.9749874937468734,1.298692885265303
-0.9739869934967483,1.2937724133145498
-0.9729864932466233,1.289000062237358
-0.9719859929964982,1.2843650619000382
-0.9709854927463731,1.2798577763595906
-0.9699849924962481,1.2754695499959343
-0.968984492246123,1.2711925788831797
-0.967983991995998,1.267019802589382
-0.966983491745873,1.2629448126310467
-0.9659829914957478,1.258961774597744
-0.9649824912456229,1.2550653615681364
-0.9639819909954978,1.2512506969080461
-0.9629814907453726,1.2475133049075655
-0.9619809904952477,1.243849068002404
-0.9609804902451226,1.2402541895529091
-0.9599799899949975,1.2367251613362233
-0.9589794897448725,1.2332587350530588
-0.9579789894947474,1.229851897268452
-0.9569784892446224,1.2265018473015397
-0.9559779889944973,1.2232059776574455
-0.9549774887443722,1.2199618566584276
-0.9539769884942472,1.216767212984176
-0.9529764882441221,1.2136199218748496
-0.951975987993997,1.2105179927867695
-0.950975487743872,1.2074595583210022
-0.9499749874937469,1.2044428642705118
-0.9489744872436218,1.201466260652945
-0.9479739869934968,1.1985281936141907
-0.9469734867433717,1.1956271981031796
-0.9459729864932466,1.1927618912314053
-0.9449724862431216,1.1899309662417696
-0.9439719859929965,1.1871331870208726
-0.9429714857428715,1.1843673830970147
-0.9419709854927464,1.1816324450732285
-0.9409704852426213,1.1789273204507074
-0.9399699849924963,1.1762510098032568
-0.9389694847423712,1.173602563267955
-0.9379689844922461,1.1709810773211626
-0.9369684842421211,1.1683856918124884
-0.935967983991996,1.1658155872323273
-0.9349674837418709,1.1632699821912476
-0.9339669834917459,1.1607481310918133
-0.9329664832416208,1.158249321975477
-0.9319659829914958,1.1557728745289815
-0.9309654827413707,1.1533181382362956
-0.9299649824912456,1.1508844906635178
-0.9289644822411206,1.1484713358654315
-0.9279639819909955,1.146078102903501
-0.9269634817408704,1.1437042444660832
-0.9259629814907454,1.1413492355825159
-0.9249624812406203,1.1390125724235098
-0.9239619809904952,1.1366937711809995
-0.9229614807403702,1.1343923670212086
-0.9219609804902451,1.132107913105265
-0.92096048024012,1.1298399796722058
-0.919959979989995,1.1275881531796563
-0.9189594797398699,1.1253520354978879
-0.9179589794897449,1.1231312431533258
-0.9169584792396198,1.120925406617906
-0.9159579789894947,1.1187341696409907
-0.9149574787393697,1.1165571886208177
-0.9139569784892446,1.1143941320127075
-0.9129564782391195,1.1122446797714858
-0.9119559779889945,1.1101085228257628
-0.9109554777388694,1.107985362581922
-0.9099549774887443,1.1058749104558185
-0.9089544772386193,1.1037768874303506
-0.9079539769884942,1.1016910236372122
-0.9069534767383692,1.0996170579612532
-0.9059529764882441,1.0975547376659964
-0.904952476238119,1.0955038180389742
-0.903951975987994,1.09346406205563
-0.9029514757378689,1.0914352400606375
-0.9019509754877438,1.0894171294655646
-0.9009504752376188,1.0874095144618825
-0.8999499749874937,1.0854121857483983
-0.8989494747373686,1.0834249402722498
-0.8979489744872436,1.0814475809826594
-0.8969484742371185,1.0794799165966982
-0.8959479739869936,1.0775217613763708
-0.8949474737368684,1.075572934916362
-0.8939469734867433,1.0736332619418474
-0.8929464732366184,1.0717025721157927
-0.8919459729864933,1.06978069985522
-0.8909454727363681,1.067867484155939
-0.8899449724862432,1.065962768425283
-0.888944472236118,1.064066400322413
-0.887943971985993,1.0621782316057835
-0.886943471735868,1.0602981179873883
-0.8859429714857429,1.0584259189934269
-0.8849424712356178,1.0565614978310556
-0.8839419709854928,1.0547047212609082
-0.8829414707353677,1.052855459475086
-0.8819409704852427,1.0510135859803427
-0.8809404702351176,1.049178977486195
-0.8799399699849925,1.0473515137977192
-0.8789394697348675,1.0455310777127922
-0.8779389694847424,1.0437175549235627
-0.8769384692346173,1.041910833921946
-0.8759379689844923,1.0401108059089434
-0.8749374687343672,1.0383173647076016
-0.8739369684842421,1.036530406679445
-0.8729364682341171,1.0347498306442056
-0.871935967983992,1.0329755378027052
-0.870935467733867,1.0312074316627364
-0.8699349674837419,1.0294454179678039
-0.8689344672336168,1.027689404628601
-0.8679339669834918,1.0259393016570857
-0.8669334667333667,1.0241950211030486
-0.8659329664832416,1.0224564769930558
-0.8649324662331166,1.0207235852716603
-0.8639319659829915,1.0189962637447838
-0.8629314657328664,1.0172744320251734
-0.8619309654827414,1.0155580114798395
-0.8609304652326163,1.0138469251793936
-0.8599299649824912,1.0121410978491996
-0.8589294647323662,1.0104404558222668
-0.8579289644822411,1.008744926993804
-0.8569284642321161,1.00705444077737
-0.855927963981991,1.005368928062553
-0.8549274637318659,1.0036883211741117
-0.8539269634817409,1.0020125538325229
-0.8529264632316158,1.000341561115875
-0.8519259629814907,0.9986752794230523
-0.8509254627313657,0.9970136464381607
-0.8499249624812406,0.995356601096141
-0.8489244622311155,0.9937040835495266
-0.8479239619809905,0.9920560351362978
-0.8469234617308654,0.9904123983487889
-0.8459229614807404,0.9887731168036102
-0.8449224612306153,0.9871381352125415
-0.8439219609804902,0.9855073993543623
-0.8429214607303652,0.9838808560475829
-0.8419209604802401,0.982258453124039
-0.840920460230115,0.9806401394033221
-0.83991995997999,0.9790258646680089
-0.8389194597298649,0.9774155796396635
-0.8379189594797398,0.9758092359555834
-0.8369184592296148,0.9742067861462601
-0.8359179589794897,0.9726081836135275
-0.8349174587293647,0.9710133826093785
-0.8339169584792396,0.9694223382154171
-0.8329164582291145,0.9678350063229313
-0.8319159579789895,0.9662513436135579
-0.8309154577288644,0.9646713075405229
-0.8299149574787393,0.9630948563104352
-0.8289144572286143,0.961521948865613
-0.8279139569784892,0.9599525448669264
-0.8269134567283641,0.9583866046771378
-0.8259129564782391,0.956824089344721
-0.824912456228114,0.9552649605881453
-0.8239119559779889,0.9537091807806064
-0.822911455727864,0.9521567129351907
-0.8219109554777388,0.9506075206904565
-0.8209104552276139,0.9490615682964202
-0.8199099549774888,0.947518820600932
-0.8189094547273637,0.9459792430364294
-0.8179089544772387,0.9444428016070562
-0.8169084542271136,0.9429094628761323
-0.8159079539769885,0.941379193953968
-0.8149074537268635,0.9398519624860061
-0.8139069534767384,0.9383277366412847
-0.8129064532266133,0.9368064851012089
-0.8119059529764883,0.9352881770486229
-0.8109054527263632,0.9337727821571696
-0.8099049524762382,0.9322602705809347
-0.8089044522261131,0.9307506129443585
-0.807903951975988,0.9292437803324141
-0.806903451725863,0.9277397442810399
-0.8059029514757379,0.9262384767678182
-0.8049024512256128,0.9247399502028951
-0.8039019509754878,0.923244137420132
-0.8029014507253627,0.921751011668481
-0.8019009504752376,0.9202605466035813
-0.8009004502251126,0.9187727162795649
-0.7998999499749875,0.9172874951410684
-0.7988994497248624,0.9158048580154452
-0.7978989494747374,0.9143247801051684
-0.7968984492246123,0.912847236980424
-0.7958979489744873,0.9113722045718847
-0.7948974487243622,0.9098996591636598
-0.7938969484742371,0.9084295773864184
-0.7928964482241121,0.906961936210678
-0.791895947973987,0.9054967129402537
-0.7908954477238619,0.9040338852058677
-0.7898949474737369,0.9025734309589081
-0.7888944472236118,0.901115328465337
-0.7878939469734867,0.8996595562997443
-0.7868934467233617,0.8982060933395382
-0.7858929464732366,0.8967549187592747
-0.7848924462231116,0.8953060120251178
-0.7838919459729865,0.8938593528894283
-0.7828914457228614,0.8924149213854781
-0.7818909454727364,0.8909726978222856
-0.7808904452226113,0.8895326627795695
-0.7798899449724862,0.8880947971028174
-0.7788894447223612,0.8866590818984661
-0.7778889444722361,0.8852254985291912
-0.776888444222111,0.8837940286093022
-0.775887943971986,0.8823646540002407
-0.7748874437218609,0.8809373568061784
-0.7738869434717359,0.8795121193697137
-0.7728864432216108,0.8780889242676627
-0.7718859429714857,0.8766677543069421
-0.7708854427213607,0.8752485925205439
-0.7698849424712356,0.8738314221635957
-0.7688844422211105,0.8724162267095081
-0.7678839419709855,0.8710029898462052
-0.7668834417208604,0.8695916954724342
-0.7658829414707353,0.8681823276941568
-0.7648824412206103,0.8667748708210163
-0.7638819409704852,0.8653693093628785
-0.7628814407203601,0.8639656280264483
-0.7618809404702351,0.8625638117119555
-0.76088044022011,0.8611638455099101
-0.759879939969985,0.8597657146979276
-0.7588794397198599,0.8583694047376167
-0.7578789394697348,0.8569749012715351
-0.7568784392196098,0.8555821901202056
-0.7558779389694847,0.854191257279194
-0.7548774387193596,0.8528020889162478
-0.7538769384692346,0.8514146713684917
-0.7528764382191095,0.8500289911396809
-0.7518759379689844,0.84864503489751
-0.7508754377188595,0.8472627894709753
-0.7498749374687343,0.8458822418477905
-0.7488744372186094,0.8445033791718541
-0.7478739369684843,0.8431261887407665
-0.7468734367183592,0.8417506580033972
-0.7458729364682342,0.8403767745574992
-0.7448724362181091,0.8390045261473703
-0.743871935967984,0.8376339006615612
-0.742871435717859,0.8362648861306268
-0.7418709354677339,0.8348974707249219
-0.7408704352176088,0.83353164275244
-0.7398699349674838,0.8321673906566931
-0.7388694347173587,0.8308047030146318
-0.7378689344672336,0.8294435685346064
-0.7368684342171086,0.8280839760543662
-0.7358679339669835,0.8267259145390959
-0.7348674337168585,0.8253693730794909
-0.7338669334667334,0.8240143408898674
-0.7328664332166083,0.8226608073063085
-0.7318659329664833,0.8213087617848455
-0.7308654327163582,0.8199581938996712
-0.7298649324662331,0.8186090933413889
-0.7288644322161081,0.8172614499152923
-0.727863931965983,0.8159152535396763
-0.7268634317158579,0.8145704942441814
-0.7258629314657329,0.8132271621681654
-0.7248624312156078,0.8118852475591065
-0.7238619309654828,0.8105447407710356
-0.7228614307153577,0.8092056322629952
-0.7218609304652326,0.8078679125975288
-0.7208604302151076,0.8065315724391943
-0.7198599299649825,0.8051966025531062
-0.7188594297148574,0.8038629938035036
-0.7178589294647324,0.8025307371523424
-0.7168584292146073,0.8011998236579134
-0.7158579289644822,0.7998702444734851
-0.7148574287143572,0.7985419908459692
-0.7138569284642321,0.7972150541146102
-0.7128564282141071,0.7958894257096982
-0.711855927963982,0.794565097151303
-0.7108554277138569,0.7932420600480312
-0.7098549274637319,0.7919203060958047
-0.7088544272136068,0.790599827076659
-0.7078539269634817,0.789280614857564
-0.7068534267133567,0.7879626613892632
-0.7058529264632316,0.7866459587051338
-0.7048524262131065,0.785330498920066
-0.7038519259629815,0.7840162742293606
-0.7028514257128564,0.7827032769076461
-0.7018509254627313,0.781391499307813
-0.7008504252126063,0.7800809338599677
-0.6998499249624812,0.778771573070401
-0.6988494247123562,0.777463409520577
-0.6978489244622311,0.7761564358661361
-0.696848424212106,0.7748506448359166
-0.695847923961981,0.7735460292309905
-0.6948474237118559,0.7722425819237166
-0.6938469234617308,0.7709402958568088
-0.6928464232116058,0.7696391640424185
-0.6918459229614807,0.7683391795612335
-0.6908454227113556,0.767040335561591
-0.6898449224612306,0.7657426252586039
-0.6888444222111055,0.7644460419333026
-0.6878439219609805,0.7631505789317897
-0.6868434217108554,0.761856229664409
-0.6858429214607303,0.7605629876049267
-0.6848424212106053,0.7592708462897264
-0.6838419209604802,0.7579797993170165
-0.6828414207103551,0.7566898403460508
-0.6818409204602301,0.7554009630963604
-0.680840420210105,0.7541131613469977
-0.6798399199599799,0.7528264289357937
-0.678839419709855,0.7515407597586251
-0.6778389194597298,0.7502561477686935
-0.6768384192096047,0.7489725869758163
-0.6758379189594798,0.7476900714457275
-0.6748374187093547,0.7464085952993903
-0.6738369184592297,0.7451281527123197
-0.6728364182091046,0.7438487379139154
-0.6718359179589795,0.7425703451868052
-0.6708354177088545,0.7412929688661987
-0.6698349174587294,0.7400166033392491
-0.6688344172086043,0.7387412430444278
-0.6678339169584793,0.7374668824709051
-0.6668334167083542,0.7361935161579422
-0.6658329164582291,0.7349211386942918
-0.6648324162081041,0.7336497447176079
-0.663831915957979,0.7323793289138637
-0.662831415707854,0.7311098860167791
-0.6618309154577289,0.7298414108072557
-0.6608304152076038,0.7285738981128215
-0.6598299149574788,0.7273073428070818
-0.6588294147073537,0.7260417398091801
-0.6578289144572286,0.7247770840832661
-0.6568284142071036,0.7235133706379713
