"X","F"
-1.0,1.0
-0.9989994997498749,0.9989994997498749
-0.9979989994997499,0.9979989994997499
-0.9969984992496248,0.9969984992496248
-0.9959979989994997,0.9959979989994997
-0.9949974987493747,0.9949974987493747
-0.9939969984992496,0.9939969984992496
-0.9929964982491246,0.9929964982491246
-0.9919959979989995,0.9919959979989995
-0.9909954977488744,0.9909954977488744
-0.9899949974987494,0.9899949974987494
-0.9889944972486243,0.9889944972486243
-0.9879939969984992,0.9879939969984992
-0.9869934967483742,0.9869934967483742
-0.9859929964982491,0.9859929964982491
-0.984992496248124,0.984992496248124
-0.983991995997999,0.983991995997999
-0.9829914957478739,0.9829914957478739
-0.9819909954977488,0.9819909954977488
-0.9809904952476238,0.9809904952476238
-0.9799899949974987,0.9799899949974987
-0.9789894947473737,0.9789894947473737
-0.9779889944972486,0.9779889944972486
-0.9769884942471235,0.9769884942471235
-0.9759879939969985,0.9759879939969985
-0.9749874937468734,0.9749874937468734
-0.9739869934967483,0.9739869934967483
-0.9729864932466233,0.9729864932466233
-0.9719859929964982,0.9719859929964982
-0.9709854927463731,0.9709854927463731
-0.9699849924962481,0.9699849924962481
-0.968984492246123,0.968984492246123
-0.967983991995998,0.967983991995998
-0.966983491745873,0.966983491745873
-0.9659829914957478,0.9659829914957478
-0.9649824912456229,0.9649824912456229
-0.9639819909954978,0.9639819909954978
-0.9629814907453726,0.9629814907453726
-0.9619809904952477,0.9619809904952477
-0.9609804902451226,0.9609804902451226
-0.9599799899949975,0.9599799899949975
-0.9589794897448725,0.9589794897448725
-0.9579789894947474,0.9579789894947474
-0.9569784892446224,0.9569784892446224
-0.9559779889944973,0.9559779889944973
-0.9549774887443722,0.9549774887443722
-0.9539769884942472,0.9539769884942472
-0.9529764882441221,0.9529764882441221
-0.951975987993997,0.951975987993997
-0.950975487743872,0.950975487743872
-0.9499749874937469,0.9499749874937469
-0.9489744872436218,0.9489744872436218
-0.9479739869934968,0.9479739869934968
-0.9469734867433717,0.9469734867433717
-0.9459729864932466,0.9459729864932466
-0.9449724862431216,0.9449724862431216
-0.9439719859929965,0.9439719859929965
-0.9429714857428715,0.9429714857428715
-0.9419709854927464,0.9419709854927464
-0.9409704852426213,0.9409704852426213
-0.9399699849924963,0.9399699849924963
-0.9389694847423712,0.9389694847423712
-0.9379689844922461,0.9379689844922461
-0.9369684842421211,0.9369684842421211
-0.935967983991996,0.935967983991996
-0.9349674837418709,0.9349674837418709
-0.9339669834917459,0.9339669834917459
-0.9329664832416208,0.9329664832416208
-0.9319659829914958,0.9319659829914958
-0.9309654827413707,0.9309654827413707
-0.9299649824912456,0.9299649824912456
-0.9289644822411206,0.9289644822411206
-0.9279639819909955,0.9279639819909955
-0.9269634817408704,0.9269634817408704
-0.9259629814907454,0.9259629814907454
-0.9249624812406203,0.9249624812406203
-0.9239619809904952,0.9239619809904952
-0.9229614807403702,0.9229614807403702
-0.9219609804902451,0.9219609804902451
-0.92096048024012,0.92096048024012
-0.919959979989995,0.919959979989995
-0.9189594797398699,0.9189594797398699
-0.9179589794897449,0.9179589794897449
-0.9169584792396198,0.9169584792396198
-0.9159579789894947,0.9159579789894947
-0.9149574787393697,0.9149574787393697
-0.9139569784892446,0.9139569784892446
-0.9129564782391195,0.9129564782391195
-0.9119559779889945,0.9119559779889945
-0.9109554777388694,0.9109554777388694
-0.9099549774887443,0.9099549774887443
-0.9089544772386193,0.9089544772386193
-0.9079539769884942,0.9079539769884942
-0.9069534767383692,0.9069534767383692
-0.9059529764882441,0.9059529764882441
-0.904952476238119,0.904952476238119
-0.903951975987994,0.903951975987994
-0.9029514757378689,0.9029514757378689
-0.9019509754877438,0.9019509754877438
-0.9009504752376188,0.9009504752376188
-0.8999499749874937,0.8999499749874937
-0.8989494747373686,0.8989494747373686
-0.8979489744872436,0.8979489744872436
-0.8969484742371185,0.8969484742371185
-0.8959479739869936,0.8959479739869936
-0.8949474737368684,0.8949474737368684
-0.8939469734867433,0.8939469734867433
-0.8929464732366184,0.8929464732366184
-0.8919459729864933,0.8919459729864933
-0.8909454727363681,0.8909454727363681
-0.8899449724862432,0.8899449724862432
-0.888944472236118,0.888944472236118
-0.887943971985993,0.887943971985993
-0.886943471735868,0.886943471735868
-0.8859429714857429,0.8859429714857429
-0.8849424712356178,0.8849424712356178
-0.8839419709854928,0.8839419709854928
-0.8829414707353677,0.8829414707353677
-0.8819409704852427,0.8819409704852427
-0.8809404702351176,0.8809404702351176
-0.8799399699849925,0.8799399699849925
-0.8789394697348675,0.8789394697348675
-0.8779389694847424,0.8779389694847424
-0.8769384692346173,0.8769384692346173
-0.8759379689844923,0.8759379689844923
-0.8749374687343672,0.8749374687343672
-0.8739369684842421,0.8739369684842421
-0.8729364682341171,0.8729364682341171
-0.871935967983992,0.871935967983992
-0.870935467733867,0.870935467733867
-0.8699349674837419,0.8699349674837419
-0.8689344672336168,0.8689344672336168
-0.8679339669834918,0.8679339669834918
-0.8669334667333667,0.8669334667333667
-0.8659329664832416,0.8659329664832416
-0.8649324662331166,0.8649324662331166
-0.8639319659829915,0.8639319659829915
-0.8629314657328664,0.8629314657328664
-0.8619309654827414,0.8619309654827414
-0.8609304652326163,0.8609304652326163
-0.8599299649824912,0.8599299649824912
-0.8589294647323662,0.8589294647323662
-0.8579289644822411,0.8579289644822411
-0.8569284642321161,0.8569284642321161
-0.855927963981991,0.855927963981991
-0.8549274637318659,0.8549274637318659
-0.8539269634817409,0.8539269634817409
-0.8529264632316158,0.8529264632316158
-0.8519259629814907,0.8519259629814907
-0.8509254627313657,0.8509254627313657
-0.8499249624812406,0.8499249624812406
-0.8489244622311155,0.8489244622311155
-0.8479239619809905,0.8479239619809905
-0.8469234617308654,0.8469234617308654
-0.8459229614807404,0.8459229614807404
-0.8449224612306153,0.8449224612306153
-0.8439219609804902,0.8439219609804902
-0.8429214607303652,0.8429214607303652
-0.8419209604802401,0.8419209604802401
-0.840920460230115,0.840920460230115
-0.83991995997999,0.83991995997999
-0.8389194597298649,0.8389194597298649
-0.8379189594797398,0.8379189594797398
-0.8369184592296148,0.8369184592296148
-0.8359179589794897,0.8359179589794897
-0.8349174587293647,0.8349174587293647
-0.8339169584792396,0.8339169584792396
-0.8329164582291145,0.8329164582291145
-0.8319159579789895,0.8319159579789895
-0.8309154577288644,0.8309154577288644
-0.8299149574787393,0.8299149574787393
-0.8289144572286143,0.8289144572286143
-0.8279139569784892,0.8279139569784892
-0.8269134567283641,0.8269134567283641
-0.8259129564782391,0.8259129564782391
-0.824912456228114,0.824912456228114
-0.8239119559779889,0.8239119559779889
-0.822911455727864,0.822911455727864
-0.8219109554777388,0.8219109554777388
-0.8209104552276139,0.8209104552276139
-0.8199099549774888,0.8199099549774888
-0.8189094547273637,0.8189094547273637
-0.8179089544772387,0.8179089544772387
-0.8169084542271136,0.8169084542271136
-0.8159079539769885,0.8159079539769885
-0.8149074537268635,0.8149074537268635
-0.8139069534767384,0.8139069534767384
-0.8129064532266133,0.8129064532266133
-0.8119059529764883,0.8119059529764883
-0.8109054527263632,0.8109054527263632
-0.8099049524762382,0.8099049524762382
-0.8089044522261131,0.8089044522261131
-0.807903951975988,0.807903951975988
-0.806903451725863,0.806903451725863
-0.8059029514757379,0.8059029514757379
-0.8049024512256128,0.8049024512256128
-0.8039019509754878,0.8039019509754878
-0.8029014507253627,0.8029014507253627
-0.8019009504752376,0.8019009504752376
-0.8009004502251126,0.8009004502251126
-0.7998999499749875,0.7998999499749875
-0.7988994497248624,0.7988994497248624
-0.7978989494747374,0.7978989494747374
-0.7968984492246123,0.7968984492246123
-0.7958979489744873,0.7958979489744873
-0.7948974487243622,0.7948974487243622
-0.7938969484742371,0.7938969484742371
-0.7928964482241121,0.7928964482241121
-0.791895947973987,0.791895947973987
-0.7908954477238619,0.7908954477238619
-0.7898949474737369,0.7898949474737369
-0.7888944472236118,0.7888944472236118
-0.7878939469734867,0.7878939469734867
-0.7868934467233617,0.7868934467233617
-0.7858929464732366,0.7858929464732366
-0.7848924462231116,0.7848924462231116
-0.7838919459729865,0.7838919459729865
-0.7828914457228614,0.7828914457228614
-0.7818909454727364,0.7818909454727364
-0.7808904452226113,0.7808904452226113
-0.7798899449724862,0.7798899449724862
-0.7788894447223612,0.7788894447223612
-0.7778889444722361,0.7778889444722361
-0.776888444222111,0.776888444222111
-0.775887943971986,0.775887943971986
-0.7748874437218609,0.7748874437218609
-0.7738869434717359,0.7738869434717359
-0.7728864432216108,0.7728864432216108
-0.7718859429714857,0.7718859429714857
-0.7708854427213607,0.7708854427213607
-0.7698849424712356,0.7698849424712356
-0.7688844422211105,0.7688844422211105
-0.7678839419709855,0.7678839419709855
-0.7668834417208604,0.7668834417208604
-0.7658829414707353,0.7658829414707353
-0.7648824412206103,0.7648824412206103
-0.7638819409704852,0.7638819409704852
-0.7628814407203601,0.7628814407203601
-0.7618809404702351,0.7618809404702351
-0.76088044022011,0.76088044022011
-0.759879939969985,0.759879939969985
-0.7588794397198599,0.7588794397198599
-0.7578789394697348,0.7578789394697348
-0.7568784392196098,0.7568784392196098
-0.7558779389694847,0.7558779389694847
-0.7548774387193596,0.7548774387193596
-0.7538769384692346,0.7538769384692346
-0.7528764382191095,0.7528764382191095
-0.7518759379689844,0.7518759379689844
-0.7508754377188595,0.7508754377188595
-0.7498749374687343,0.7498749374687343
-0.7488744372186094,0.7488744372186094
-0.7478739369684843,0.7478739369684843
-0.7468734367183592,0.7468734367183592
-0.7458729364682342,0.7458729364682342
-0.7448724362181091,0.7448724362181091
-0.743871935967984,0.743871935967984
-0.742871435717859,0.742871435717859
-0.7418709354677339,0.7418709354677339
-0.7408704352176088,0.7408704352176088
-0.7398699349674838,0.7398699349674838
-0.7388694347173587,0.7388694347173587
-0.7378689344672336,0.7378689344672336
-0.7368684342171086,0.7368684342171086
-0.7358679339669835,0.7358679339669835
-0.7348674337168585,0.7348674337168585
-0.7338669334667334,0.7338669334667334
